video_id,title
2817177573,Reign Over Me
9p3qBC3VotM,A ELE A GLÓRIA
1472725369,Se Eu Pudesse Ver
5ITENn_Hs-k,EU JÁ SEI O FIM DA HISTÓRIA
I7AP6TwA2eU,GLORIOSO DIA AO VIVO
GGL_USR_ID:1472696191,Pequeno Coração
GGL_USR_ID:4555751036,Aqui como no Céu (Acústico)
2468542983,Razão da Minha Vida (Ao Vivo)
4662902658,Não Voltarei Atrás
GGL_USR_ID:2622815225,Criação
4516953793,Lá Na Cruz (Ao Vivo)
GGL_USR_ID:2448147069,Sobrenatural
,Uma Criança (Reprise)
3213885038,Entrelaçados
GGL_USR_ID:1453402158,Há Muito Tempo Atrás
LF1UnPP4MvY,DIZ (YOU SAY)
3586904607,Cafezinho
GGL_USR_ID:1495199381,Lindo Rei
GGL_USR_ID:1532119743,Na Cruz
,Grande Eu Sou (Great I Am)
u6wPlYAPpxo,Santo Espírito 
GGL_USR_ID:3133900701,Angústia
GGL_USR_ID:4418654673,Sobre as Ruínas (Playback)
3071671769,Porque Teu é o Reino (Playback)
GGL_USR_ID:1472750303,Isaías 61 (O Espírito do Senhor) (Ao Vivo)
2648351395,Te Conhecer (Ao Vivo)
3797118266,Defensor
P9A_KaRssHY,Recomece (Clipe Oficial) - Lagoinha One
1472795484,A Ele Toda Glória
,Você Chegou
GGL_USR_ID:1477052281,Diálogo 7
1453402480,Medley da Comunhão (Live)
PxHhN2lIm2I,Emanuel - EP Esperança 
GGL_USR_ID:2465276411,Espontâneo 3 (Ao Vivo)
GGL_USR_ID:1472722482,Valsa Nº1 - OP.83 - E Flat
I1WxPWjvQI0,Nem Por Isso Não É 
1453403314,A Vitória da Cruz (Ao Vivo)
GGL_USR_ID:1524247670,Vou Além
1453406937,Joel 2
ZGFsY08h_9o,Não Mais Escravos
pAv_l6a31eM,INEXPLICÁVEL AMOR
1453405772,Sua Justiça Prevalecerá (Ao Vivo)
4722963811,Levanto Um Aleluia (Acústico)
GGL_USR_ID:1472697594,Diálogo 1
cn_O0EsrIjI,VINHO NOVO
GGL_USR_ID:1453402453,Medley do Espírito Santo (Live)
2950037390,Tu És Soberano
1459041991,Eu Preciso Chorar Mais
1472709032,Até Que Ele Venha (Ao Vivo)
L-PMBXKmaQk,SENHOR FORMOSO ÉS  ELE É EXALTADO 
1453403304,Invoco o Senhor (Ao Vivo)
2006761134,Alice
GGL_USR_ID:3598344549,Barro
2817176774,Pour Out
GGL_USR_ID:5485012771,Eu Quero Ser Semelhante a Jesus (Ao Vivo)
GGL_USR_ID:1453401463,Vamos Celebrar
GGL_USR_ID:2665906894,Levanto Um Aleluia
2032831601,Há Esperança
FtST56V3kbA,Eu Só Quero Te Adorar 
GGL_USR_ID:3037746823,Introdução (Palavra) (Ao Vivo)
UveMYzBgjL4,Um Presente Pro Futuro
GGL_USR_ID:5560964768,Meu Prazer (Acústico)
dg4zDYGTPO4,Sua Glória
1736735786,Aqui Como no Céu (Ao Vivo)
GGL_USR_ID:2700610260,Nasci de Novo (Live)
8GWjZVOgRxY,O Cordeiro Venceu
1453402113,Eu Vou Obedecer
1472687969,Porque Te Amo
5510622381,Tengo Fe (Ao Vivo)
GGL_USR_ID:4626429638,Depois do Fim (Ao Vivo)
5485012846,Convicção (Ao Vivo)
GGL_USR_ID:3555053749,O Vento e o Tempo
GGL_USR_ID:1472742814,Correrei para a Tua Cruz
GGL_USR_ID:3037586251,Liberta-Me de Mim
2673844285,Coragem
2674602559,Grande Dia
GGL_USR_ID:2694663808,No Más Murallas
1472693563,Viver Por Ti
GGL_USR_ID:1949724763,Vivifica-Me (Ao Vivo)
2154273839,Posso Confiar (Acoustic Sessions)
3037586384,Deus Poderoso (Playback)
1524247753,Emanuel
5510052574,Criador (Acústico)
dQ3jvSn9bTU,Teaser A SUA VOZ
GGL_USR_ID:1453407199,Shekinah
1453404953,Saudades (Espontâneo) (Ao Vivo)
GGL_USR_ID:2052433600,Santo (Ao Vivo)
_QMlqb_xDY0,Emanuel
OI8ND8O6I6M,Essência da Adoração
1838871271,Grande Eu Sou
1472696206,Diálogo 9
GGL_USR_ID:4591707774,Impetuoso Som (Ao Vivo)
1649364369,Veja o Seu Amor
GGL_USR_ID:3239400152,Cuidando de Você
GGL_USR_ID:1453402912,Manancial (Ao Vivo)
GGL_USR_ID:2465940023,Pra Sempre Teu (Forever Yours) (Ao Vivo)
3327183809,Dois Caminhos
GGL_USR_ID:3568075880,Eu na Sua Pele
GGL_USR_ID:2602389603,El Reino De Dios (En Vivo)
1519253040,Minhas Guerras (Ao Vivo)
GGL_USR_ID:5430004937,Salmo 39 (Instrumental)
GGL_USR_ID:3032424382,Ele Voltará
1472753962,Pai Nosso (Ao Vivo)
3862117110,Existe Um Olhar
3aHZiu8AftM,Bondade de Deus 
GGL_USR_ID:2192264968,Sua Presença (Ao Vivo)
GGL_USR_ID:2139581932,Aquele que Ressuscitou (Ao Vivo)
GGL_USR_ID:3007204530,The 601
GGL_USR_ID:3072039031,Vaso Alabastro (Playback)
GGL_USR_ID:1949712402,As Trombetas Soarão (Ao Vivo)
1949946991,Verdades Eternas (Ao Vivo)
3006947502,Tu és Bom (Ao Vivo)
4020672499,É Tudo Sobre Você / Ser Mudado (Ao Vivo)
GGL_USR_ID:4225391146,Algo Novo (Acústico)
4647997378,Simples Canção
,
GGL_USR_ID:3276165510,Sagrado
1779993781,Amor Inexplicável
GGL_USR_ID:5211529926,Rotina
GGL_USR_ID:1472738712,Quem Sou Eu (Acústico)
5510623391,En Adoracion (Ao Vivo)
5388862827,Tu És Rei
yX-kGnjKS9o,EM TUAS ASAS ACÚSTICO 
1453403737,Jesus Amado
1756084201,Eterno Presente (Playback)
GGL_USR_ID:1645833370,Santo Deus (Ao Vivo)
GGL_USR_ID:2796596310,Eis-Me Aqui (Ao Vivo)
GGL_USR_ID:1636861974,Sala do Trono
GGL_USR_ID:1472693615,Usa-me
GGL_USR_ID:2219382576,Espontâneo Salmo 91
GGL_USR_ID:1495357145,Salmo 23 (Ao Vivo)
4845028338,Seja o Centro / Jesus (Ao Vivo)
1472716332,Interlúdio
HeUKmT-z044,Nostalgia de Ti
2167526042,Como Um de Nós (Ao Vivo)
GGL_USR_ID:1472770302,Águas Do Jordão
GGL_USR_ID:3194757667,Confio (Ao Vivo)
1453403309,A Quem Temerei? (Ao Vivo)
4x-yrCz1D9g,Estamos de Pé 
1453402950,Quero Tocar-Te (Ao Vivo)
J6RR4xSq_J8,Tua Glória Que Me Beija (Ao Vivo)
1472696141,Diálogo 2
3302924124,Pra Todo Mundo Ouvir
GGL_USR_ID:4105802461,Do Início ao Fim
1453403027,Amigo Fiel (Ao Vivo)
BOAXQ5169fM,Lovestruck 
,
4409117894,Seja Bendito (Ao Vivo)
,GABRIEL GUEDES   MINHAS GUERRAS CLIPE OFICIAL
1631121730,Nenhum Pôr do Sol 10/11
GGL_USR_ID:1472770322,Deserto De Revelação (Ao Vivo)
GGL_USR_ID:1453403058,Santo Deus (Ao Vivo)
1541660445,Vez Após Vez
3731055453,Incondicional
GGL_USR_ID:1453402372,E Você?
3145523468,Nos Rendemos a Ti (Toma O Teu Lugar)
GGL_USR_ID:1472727171,Santo Espírito
GGL_USR_ID:3006947222,Queremos Sua Glória (Ao Vivo)
GGL_USR_ID:2032880184,Alvo Mais Que a Neve
GGL_USR_ID:2059710207,Eu Já Sei o Fim da História (Ao Vivo)
GGL_USR_ID:3857479444,O Que Eu Não Sei
GGL_USR_ID:1453403080,Música do Céu (Ao Vivo)
GGL_USR_ID:1814655658,Jesus
GGL_USR_ID:1472698445,Em Ti (Ao Vivo)
GGL_USR_ID:2390341133,Seu Amor: YOUnique (Acústico)
3007770363,Dead Man Walking (Live)
GGL_USR_ID:1602234499,A Canção Mais Viva (Ao Vivo)
GGL_USR_ID:3555162363,Será
nAmeMc7dz0Q,MUSICAL 20 ANOS DIANTE DO TRONO   EP 11   MEDLEY ESCUDO E PROTECAO ESPERANCA
2071981147,Nenhum Pôr do Sol (Live On Agora Tour)
GGL_USR_ID:1472795484,A Ele Toda Glória
GGL_USR_ID:1472770346,A Terra Inteira
1453403813,Pela Manhã (Ao Vivo)
4071495460,Emanuel (Acústico)
GGL_USR_ID:1541660487,Amor do Calvário
Tu_JjaDcQCk,Lugar Secreto
GGL_USR_ID:1949997094,Eu Andarei
1633187616,As Verdades Sobre Mim (Ao Vivo)
4036073652,Santo Deus
GGL_USR_ID:3317896058,Quando a Gente Voltar (Ao Vivo)
TwzyHxPN6N8,Minha Recompensa | Dunamis Music - Teaser
GGL_USR_ID:5405493640,Onde Estás (Ao Vivo)
GGL_USR_ID:2077105942,Jesus (Playback)
2013829908,O Cordeiro Venceu (Ao Vivo)
GGL_USR_ID:5235863206,O Vazio
1inBVAf3m58,CÉUS - fhop music
GGL_USR_ID:3071671211,A Vitória Está em Ti (Victor's Crown) (Playback)
1631077037,Nostalgia de Ti
GGL_USR_ID:1477052268,Diálogo 5
GGL_USR_ID:1472773250,Em Teu Jardim (Ao Vivo)
GGL_USR_ID:1453406100,Eu Quero Ir
1725033776,Nova Vida
GGL_USR_ID:1453406855,Todo Dia Até Morrer
GGL_USR_ID:1453402838,O Espírito e a Noiva Dizem: Vem
GGL_USR_ID:4094075325,Homem Morto
GGL_USR_ID:3731044788,Caminho no Deserto
OxR4PefCZrE,Louvemos Ao Senhor
1472798494,Tudo É Possível ao Que Crê (Ao Vivo)
rQqTZXAU1-g,Pai Nosso
GGL_USR_ID:1453403309,A Quem Temerei? (Ao Vivo)
GGL_USR_ID:1453403043,Exaltado (Ao Vivo)
UAGKx5EoZQk,ELE É DEUS | fhop music (Ao Vivo)
1472781693,Amo o Senhor (Ao Vivo)
2407392381,Tudo Que Precisa Morrer
lAtS__Hk0-s,DAVI (CLIPE OFICIAL)
GGL_USR_ID:1954614734,Eu Retiro As Cinzas (Ao Vivo)
GGL_USR_ID:1538954501,Na Gravidade da Presença
2395450959,Chama (Ao Vivo)
GGL_USR_ID:1453402558,Abertura (Ao Vivo)
GGL_USR_ID:1949946981,Chora Israel (Ao Vivo)
1458945815,Me Resgatou (Ao Vivo)
1472784639,Eu Navegarei
GGL_USR_ID:1532047403,Novo Tempo (Ao Vivo)
4123837988,Doce Amor (Ao Vivo)
3137518936,Clarear
4253063769,Vem com o Peso da Tua Glória (Ao Vivo)
GGL_USR_ID:3020982038,Cárcere
1472798465,Vestes de Alegria (Ao Vivo)
aVAIOn6Shho,Maravilhoso
,
mO7_Pj0zNkA,Felicidade
37SJIZ59fCk,Onde Estás
3567742979,Ela
bd6z4HCDVWw,O CORDEIRO É O LEÃO  
GGL_USR_ID:3089455164,Descanso
GGL_USR_ID:1756084201,Eterno Presente (Playback)
4308292306,U-Hu
GGL_USR_ID:1575052375,Pisaduras (Ao Vivo)
GGL_USR_ID:3302924671,Derrama Em Mim
GGL_USR_ID:1453403813,Pela Manhã (Ao Vivo)
1524236484,A Los Ojos de Dios (Ao Vivo)
GGL_USR_ID:1453407004,Magnífico
GGL_USR_ID:1516977618,Exaltamos (Ao Vivo)
GGL_USR_ID:1649364846,O Teu Amor
,Com Júbilo Eu Canto
GGL_USR_ID:1532119375,Anseio Ardente
1615973212,Quero Conhecer Jesus / Uma Coisa (Ao Vivo)
2662102625,Jesus em Tua Presença // Ao Único // Eu Navegarei (Ao Vivo)
GGL_USR_ID:1726601750,Pai das Luzes
GGL_USR_ID:4344495525,Winter’s Wandering (Piano Instrumental)
GGL_USR_ID:1472773168,Só Quero Ver Voce / There Is Only One (Ao Vivo)
,Meu Redentor Vive
1573723327,Tempo De Festa (Ao Vivo)
HVvTDJSgTrE,Maranata Ao Vivo
GGL_USR_ID:1472701130,Guerreiro Adorador
3838917975,Peregrino
1453403416,Vive o Senhor (Ao Vivo)
GGL_USR_ID:1453403558,Tu Reinas (Ao Vivo)
1950035401,Lágrimas dos Santos
GGL_USR_ID:1631077037,Nostalgia de Ti
1472696187,Diálogo 7
Q1du5d8q8oI,Milagre (Live)
Q8d9KpTocms,Obediência
GGL_USR_ID:1450301560,Brilha Sobre Mim (Ao Vivo)
1453402362,Vamos Amar uns aos Outros
GGL_USR_ID:3156044878,Four Faces (Live)
,Oleiro
GGL_USR_ID:4626472561,Bibelô de Louça (Ao Vivo)
1dbmnt9A5Uo,Apesar de Nós
GGL_USR_ID:1453405549,Eu Sei
GGL_USR_ID:1725033939,Deus do Impossível
GGL_USR_ID:2414099632,Basta Acreditar
UaPq5W6P6K4,Coragem
1472709082,Aumenta o Fogo em Mim (Ao Vivo)
4124157399,Porque Ele vive / Nunca Nos Deixará (Ao Vivo)
1472747986,Imersão 2 (Ao Vivo)
1668024089,Meu Deus
2665906894,Levanto Um Aleluia
5430004926,Salmo 23 (Instrumental)
GGL_USR_ID:1636861996,Salmo 42
1631122167,Soberano 7/11
GGL_USR_ID:4418279927,Meu Prazer
GGL_USR_ID:1477052261,Diálogo 4
GGL_USR_ID:1472687875,Quero Subir
5419756404,Salmo 86
GGL_USR_ID:1453403776,Só Um Relance
1472795480,Vento do Espírito
2219382576,Espontâneo Salmo 91
GGL_USR_ID:4684531259,Em Tua Luz (In Your Light) (Ao Vivo)
3258077462,Intro (Ao Vivo)
2930191327,Tudo é Prá Tua Glória
GGL_USR_ID:1453404883,Coração Do Pai (Ao Vivo)
3275767925,Universo
2864276319,King of My Heart / Worthy of It All (Ao Vivo)
GGL_USR_ID:1575052462,Isaías 9 (Ao Vivo)
2uBV3FWr0VU,DEFENSOR | CLIPE OFICIAL
GGL_USR_ID:1623996609,"Marcha Profética (Ao Vivo no Rio de Janeiro, 2002)"
1453401406,Nova Criatura
4636532579,Primeiro Amor (Ao Vivo)
GGL_USR_ID:1449440264,Ousado Amor
1453403157,De Todo o Coração (Ao Vivo)
1453402553,Em Toda Terra (Ao Vivo)
GGL_USR_ID:1453402468,Medley da Presença de Deus (Live)
GGL_USR_ID:1472695276,Diálogo 2
GGL_USR_ID:1645833166,Abertura (Ao Vivo)
1989280532,Colisão (Ao Vivo)
4662707387,Arrebatamento (Playback)
GGL_USR_ID:3233522586,Ungido de Deus (Ao Vivo)
GGL_USR_ID:1472798452,Sou a Tua Paz (Ao Vivo)
GGL_USR_ID:5259617337,Digno
GGL_USR_ID:4662707191,Digno (Playback)
5510621959,Todo Que Quiero Hoy (Ao Vivo)
5384277743,Meu Tributo (Acústico)
GGL_USR_ID:1453403169,Nos Braços do Pai (Ao Vivo)
1453405102,Nos prostramos (Ao Vivo)
1453401456,Tua Presença
GGL_USR_ID:3204481127,Estação
GGL_USR_ID:1472785895,Quebra o Silêncio
3263129058,Amor Que Nos Faz Um
GGL_USR_ID:1519253040,Minhas Guerras (Ao Vivo)
1814655724,Confio
GGL_USR_ID:1450301598,O Lugar (Ao Vivo)
v_d5QeoszZk,Santo
4516928476,Eu Me Rendo (Ao Vivo)
qmhbr52XuP8,ME SATISFAZ - fhop music
GGL_USR_ID:3239148000,Felicidade
xIumBsJLSeo,Espontâneo + Ungido de Deus
3263147278,Vem Me Socorrer
GGL_USR_ID:1552625804,Terras Tremem
GGL_USR_ID:2032703067,Abrigo
liwxJDYvWk0, NÃO DESISTA  
1453407225,Lindo Sangue
1453402163,Um Triste Dia
2876382101,Sacode o Pó (Ao Vivo)
1631121351,Eternidade 2/11
1453403839,A Canção do Amor (Ao Vivo)
,
2781466248,Espontâneos Parábolas - As Dez Virgens
3263167558,Rookmaaker
1453407199,Shekinah
GGL_USR_ID:2948997873,Egito
1443883628,Porque Ele Vive (Versão Voz e Violão)
GGL_USR_ID:2930191643,Sinto o Vento
GGL_USR_ID:1472701148,Salvo
1472798470,Eu Sou (Ao Vivo)
GGL_USR_ID:3041088155,Caminho do Deserto (Playback)
GGL_USR_ID:1947670155,Enche-me (Ao Vivo)
2032831599,Não Temas
GGL_USR_ID:4360598817,The River is Alive
GGL_USR_ID:2930191073,Rei em meu Coração
GGL_USR_ID:5457528906,Eu Não Temerei (Ao Vivo)
UnEd_pFGWGw,É TUDO SOBRE VOCÊ / SER MUDADO - MORADA
3671257334,Deus Amou o Mundo
GGL_USR_ID:1779993781,Amor Inexplicável
1524256432,Se Fez Grande em Amor (Ao Vivo)
GGL_USR_ID:2242217731,Meu Pastor (Ao Vivo)
GGL_USR_ID:1453402716,Deus de Amor (Ao Vivo)
4195486701,Te Adorar
,
GGL_USR_ID:4360599021,Perto Live at TheArk (feat. Thamires Garcia)
1624468545,Vem Reinar em Mim (Ao Vivo)
gTRFVMkMajw,RUJA O LEÃO  QUE SE ABRAM OS CÉUS
3007770759,The Bread And The Wine (Live)
U7Y3t1Rg6dE,Maranata / Oh Quão Lindo esse Nome É / Pra Sempre 
1636861968,Avivamento vai chegar
1573754298,Santo como Tu és (Ao Vivo)
GGL_USR_ID:1453403761,O Vencedor
GGL_USR_ID:4123854812,Rei (Ao Vivo)
GGL_USR_ID:1453402418,Medley da Fé (Live)
GGL_USR_ID:1862500823,Preparai o Caminho (Ao Vivo)
GGL_USR_ID:3007204362,Kiss Me
5149074972,Confia no Senhor (Acústico)
GGL_USR_ID:1949964020,Em Tua Presença (Ao Vivo)
HwobszIG5Qc,Tudo é Possível (Clipe Oficial)
4741218130,Profunda Gratidão
3145523990,Que Se Abram Os Portais
GGL_USR_ID:1472691266,"A Ti, Senhor E Rei (Ao Vivo)"
GGL_USR_ID:4053096174,Coragem
GGL_USR_ID:3548796891,Uma Coisa Permanece (Live)
GGL_USR_ID:2005109808,Eu Vou Construir (Ao Vivo)
1472696149,Diálogo 3
GGL_USR_ID:2022136677,O Futuro É Real (Ao Vivo)
UQLCSLKW8eM,Milagres
zmeOpNlPOh8,O Cordeiro e o Leão (The Lion and The Lamb) • DROPS
GGL_USR_ID:1450301590,Quero Voar: Intro (Instrumental)
GGL_USR_ID:1472738721,Meu Universo (Acústico)
ysd_hqYWdX4,APOCALIPSE 4
GGL_USR_ID:1472779060,Apenas
N_eJzASSzT4,Sou Teu
GGL_USR_ID:1949724756,"Glória, Honra e Poder a Ti (Ao Vivo)"
1453402620,"O Espírito e a Noiva Dizem: ""Vem"" (Ao Vivo)"
GGL_USR_ID:2941481973,Tu És o Oleiro
2465276095,Majestoso (Ao Vivo)
5377790917,Abba (Ao Vivo)
82_EOKH9hFw,O Nome De Jesus (Ao Vivo)
1472770358,Rios de Lágrimas
,Mil Cairão (Ao Vivo)
GGL_USR_ID:1838871265,Com Fogo Em Teus Olhos
3317652475,Porque Deus Amou o Mundo
1453401626,um (1) one
Sib2OU0S9M0,  Milagre 
GGL_USR_ID:4574733557,Lá na Cruz (Ao Vivo)
GGL_USR_ID:1472796232,Diálogo 2
5592806337,Meu Amigo Me Chama
1645833166,Abertura (Ao Vivo)
1453403223,Ainda Existe Uma Cruz (Ao Vivo)
GGL_USR_ID:2436977405,Morreu Na Cruz
2804671385,Confiarei (Ao Vivo)
1453403284,Com Intensidade (Ao Vivo)
95zRMuJnglE,VITORIOSO ÉS
GGL_USR_ID:1472726788,Love That Fills
5485012505,É No Nome Do Senhor Dos Exércitos (Ao Vivo)
GGL_USR_ID:2465300319,Muralhas
1453407238,Alfa & Omega
y4TBE6WXqPo, Milhões de Milagres 
,QUE AMOR É ESSE - André Valadão e Ana paula valadao - André Valadão e Ana Paula Valadão
wjXsIrRxB-g,Primeiro Amor | Dunamis Music
GGL_USR_ID:5250131787,Sempre Reinas (Ao Vivo)
GGL_USR_ID:1949964028,Preciso de Ti (Ao Vivo)
kDz_XhJtLJE,Gabriel Guedes - Te Desejamos (Lyric Vídeo)
jnymrUsUTKQ,ME SATISFAZ (DESCONSTRUÍDA) - fhop music
GGL_USR_ID:1809248975,Joel em Apocalipse
4516948967,Tua Graça (Ao Vivo)
GGL_USR_ID:1453403385,Por Ti Eu Existo (Ao Vivo)
GGL_USR_ID:5510621449,Aleluya (Ao Vivo)
YUbUW_t_hQU,Eu Sinto Bem
GGL_USR_ID:1453405123,Amigo Fiel (Ao Vivo)
GGL_USR_ID:1480060369,Teu Amor
1477052268,Diálogo 5
ivO7KdNgrrw,Tempo de Festa   
2694663313,Digno
GGL_USR_ID:1472710788,Amor Eterno
,Gabriel Guedes   Eu Creio Ao Vivo
GGL_USR_ID:1535313564,Digno
GGL_USR_ID:1615973228,Vivo pra Tua Gloria (Ao Vivo)
2059710199,Comigo (Ao Vivo)
4190572593,A Guerra Pertence a Ti
XSUmDUXhmv4,SALMOS 27
5236319007,Caminho
GGL_USR_ID:4123318378,Desarmo
2930191187,A Canção Mais Viva
2465451086,Meu Milagre Chegou (Ao Vivo)
GGL_USR_ID:1472723855,How We Love You (Ao Vivo)
GGL_USR_ID:4105935919,Mesmo Assim Me Amou
i38J3DeEbeo,Reinará
4591667154,Minha Oração
tDdY_cviJz8,Posso Ouvir (Ao Vivo)
3742846957,Ele é o Rei da Gloria (Ao Vivo)
GGL_USR_ID:2183075552,Há um lugar / Espontâneo (Ao Vivo)
,Ref - EXCENTRICIDADE NEOPENTECOSTAL   IGREJA BOLA DE NEVE   APÓSTOLO RINA
4029530558,Quando A Gente Voltar (Video Version)
GGL_USR_ID:1472768833,Quebra O Silêncio (Acústico)
GGL_USR_ID:1524237095,Família Bendita (Ao Vivo)
GGL_USR_ID:1978161461,Vida Longa ao Rei (Ao Vivo)
GGL_USR_ID:1495198496,Grande Eu Sou
3032424382,Ele Voltará
GGL_USR_ID:2665906971,Ousado amor
1472728886,Bom Bom Pai
1472696172,Para Adorar Ao Senhor
1573723530,"Vem de Ti, Senhor (Ao Vivo)"
ekPgE4OML34,Enche me
1862500823,Preparai o Caminho (Ao Vivo)
2970096708,Perfeito
1453407217,Espirito Santo Vem
1532047200,Paixão e Compaixão (Ao Vivo)
,A Canção Mais Viva (feat. Rapha Gonçalves)
GGL_USR_ID:2465532268,Santo Espirito
1718874577,Essa Tempestade Não é o Seu Fim
NixRcxhT5Rw,CASA DO PAI
5560930327,Benção de Arão (Remix)
5364194271,"Santo És Tu, Senhor"
GGL_USR_ID:5029076917,Os Sonhos de Deus
GGL_USR_ID:4413175281,Me encontre outra vez
1472750303,Isaías 61 (O Espírito do Senhor) (Ao Vivo)
2045240487,Não é Por Vista
GGL_USR_ID:1453406760,"Nem Lua, Nem Sol"
1949712406,Vivifica-Me (Ao Vivo)
GGL_USR_ID:3302920866,Teu Amor Venceu
1453404519,Te Obedecer (Ao Vivo)
GGL_USR_ID:4012447826,Tudo Vai Ficar Bem
GGL_USR_ID:4020672483,Bendirei / Como Quiser (Ao Vivo)
cw8wj6R3zCQ,Impetuoso Som
1736735255,Tua Face (Ao Vivo)
GGL_USR_ID:1453401511,Essência Da Adoração
GGL_USR_ID:1453403003,Este é o Dia (Ao Vivo)
GGL_USR_ID:3990504807,Criador
2994954697,Jesus Em Tua Presença (Ao Vivo)
GGL_USR_ID:4234719457,Aleluia (Playback)
GGL_USR_ID:3317652475,Porque Deus Amou o Mundo
GGL_USR_ID:1472698471,Em Tua Presença (Ao Vivo)
1838871269,Eu Prefiro Estar
GGL_USR_ID:1453405741,Voltei (Ao Vivo)
GGL_USR_ID:1472770137,Quero Conhecer Jesus
GGL_USR_ID:2436977543,Conversa de Filho
_lUCL-IXY0A,Rafael Bicudo - Abba (Ao Vivo)
kP3zBoCQxpw, Com Fé (Clipe Oficial)
GGL_USR_ID:3137518936,Clarear
1472752894,Queremos Te Ter
GGL_USR_ID:1575052586,No Teu Jardim (Ao Vivo)
1487604696,Toda Majestade (Ao Vivo)
5041107254,De Uma Vez Para Sempre (Ao Vivo)
5PWY6fiAedM,Livre sou
GGL_USR_ID:5534205734,Soaking Vol. 2 - Mercy (Instrumental)
1472710765,De Glória em Glória
1472746312,Santo
GGL_USR_ID:4741218257,Espontâneo (Existe mais)
GGL_USR_ID:1453403304,Invoco o Senhor (Ao Vivo)
u6wPlYAPpxo,Santo Espírito 
GGL_USR_ID:2817178178,"Every Day, More And More"
GGL_USR_ID:1633187173,Glorioso (Ao Vivo)
4516743042,O Encontro (Ao Vivo)
,Me Esvaziar 
2429501189,Estou a Procurar (Ao Vivo)
1573754131,Na terra seca (Ao Vivo)
3008656065,No More Games (Live)
GGL_USR_ID:1472773076,Veio o Teu Amor (Ao Vivo)
GGL_USR_ID:3178536240,Neste Lugar
GGL_USR_ID:1495199207,Com Fogo em Teus Olhos
1541659782,Vem Reinar em Mim
2848126299,August Dwelling (Unplugged at TheArk)
GGL_USR_ID:2971929571,Amor Maior
GGL_USR_ID:1599567653,Ele (Ao Vivo)
GGL_USR_ID:1453406333,¿Qué Amor Es Ese?
1472734272,Orgulho ou Salvação
2655435204,Rei da Glória (Ao Vivo)
GGL_USR_ID:2448146303,Não posso Te Ver
2254217924,O Grande Artista (Ao Vivo)
5252717791,Eu Sou Teu (Ao Vivo)
GGL_USR_ID:1939281575,A Mesa (Ao Vivo)
GGL_USR_ID:2190530548,Nós Somos Sua Noiva (Live - Eleve Conference)
GGL_USR_ID:1453404504,Deus do Impossível (Ao Vivo)
GGL_USR_ID:3671550732,Conectados
GGL_USR_ID:3936188526,Recomece
2465276158,Espontâneo 1 (Ao Vivo)
GGL_USR_ID:1453403497,Ainda existe uma cruz (Ao Vivo)
Gj6gLY2PpB4,SACODE O PÓ (AO VIVO)
1950035407,Abraça-Me
2437049478,Nada Além de Ti (Playback)
GGL_USR_ID:4174195679,O Hino / Porque Ele Vive / Oh Quão Lindo Esse Nome É (Acústico)
GGL_USR_ID:2465938760,Despertar (Ao Vivo)
GGL_USR_ID:2185850710,Rei da Glória (Ao Vivo)
GGL_USR_ID:1495199687,O Céu É Seu Trono
1453404927,Cheiro De Liberdade (Ao Vivo)
GGL_USR_ID:1524256481,Profetiza (Ao Vivo)
3317888331,Outono (Ao Vivo)
3ANCdfgve7Y,  Extravagante 
GGL_USR_ID:3317655762,Água Viva
GGL_USR_ID:1453402938,Quero me Apaixonar (Ao Vivo)
GGL_USR_ID:3898849557,Quem Me Chamou É Maior (Ao Vivo)
5419756295,Ablame Señor
GGL_USR_ID:5130198176,Em Tuas Asas (Acústico)
GGL_USR_ID:3037553063,Um Presente Pro Futuro (Unplugged)
1453405007,Beija-me Com Tua Glória (Ao Vivo)
GGL_USR_ID:1524256432,Se Fez Grande em Amor (Ao Vivo)
4029601738,Eu me Rendo
1472779030,Me entregar
3145522983,Jesus
GGL_USR_ID:1453402586,Quando Deus Escolhe Alguém (Ao Vivo)
u6wPlYAPpxo,Santo Espírito 
GGL_USR_ID:1459041957,Deus Fiel
1453402968,História de Amor (Ao Vivo)
GGL_USR_ID:1472737642,Foi por Amor
GGL_USR_ID:2076864822,Doxologia (Ao Vivo)
GGL_USR_ID:1453403728,Enquanto Eu Viver
xF0XNVwmtkw,MUSICAL 20 ANOS DIANTE DO TRONO   EP  15   CENA DESPERTAR DA PRIMAVERA
kzEuOV-rK4I,Gabriel Guedes - Nada Além do Sangue (Clipe Oficial)
1472725358,Set A Fire
1624069332,De Todo El Corazón
ZbWk39jp4gc,Com Fogo em Teus Olhos (Ao Vivo) - Altomonte feat. Camila Alves
2622815225,Criação
c95bns4Cttc,Louvarei na Tempestade
GGL_USR_ID:1472734272,Orgulho ou Salvação
GGL_USR_ID:1459042021,Acima do Céu
7Vze7aav6NM,O DESPERTAR DAS LEOAS
GGL_USR_ID:2032806836,Salvador (Ao Vivo)
GGL_USR_ID:1453403522,Faz-nos um (Ao Vivo)
1453401412,De Repente
GGL_USR_ID:1472697633,Cristão de Verdade
5364037571,"Ao Único / Espírito, Enche a Minha Vida / Sala do Trono (Ao Vivo)"
1636862135,Subindo pra Sião
GGL_USR_ID:1472679280,Infinito
GGL_USR_ID:1472752204,Declaramos
1453403289,Tempo de Festa (Ao Vivo)
,Simples
F5ZeC9XmvLU,NÃO HÁ AMOR IGUAL
